snr,amplitude,peakFreq
9.626,4.91e-22,22.739
1360.608,2.7e-20,26.015
9.716,6.3e-23,1198.978
1421.374,1.15e-20,39.789
10.970999999999998,1.1599999999999998e-22,1778.889
12.092,1.43e-22,30.734
43.02,1.16e-21,31.798
32.937,1.4100000000000001e-22,93.079
120.291,8.29e-22,868.677
8.879,1.1400000000000002e-22,30.288
8.234,8.11e-23,1023.363
7.795,5.15e-23,57.055
17.674,2.4200000000000003e-22,28.941
9.944,4.87e-20,12.859000000000002
9.553,3.04e-22,22.918000000000006
7.885,2.15e-22,24.316
58.79600000000001,4.17e-22,39.789
7.77,7.98e-23,34.59
11.409,5.23e-22,21.559
63.172,2.0900000000000002e-21,25.056
32.121,2.45e-21,19.885
83.749,3.03e-22,269.285
94.225,1.1700000000000001e-21,34.631
13.966,8.789999999999999e-23,1198.978
7.566,1.18e-22,34.59
25.639,2.87e-22,32.173
1153.122,7.209999999999999e-21,49.208
8.112,3.53e-22,24.264
8.693,7.22e-22,22.115
8.298,6.57e-22,22.006
8.967,6.779999999999999e-23,39.789
27.573,2.13e-22,39.789
8.57,1.6700000000000001e-22,27.807
7.5070000000000014,1.92e-22,24.802
10.833,1.0300000000000001e-22,39.789
7.519,1.2800000000000001e-22,30.629
11.657,1.2100000000000002e-22,1978.692
12.695,5.61e-23,75.263
16.019000000000002,8.2100000000000005e-22,28.755
7.69,1.3400000000000002e-22,27.308000000000003
8.29,6.010000000000001e-23,1349.3970000000004
10.186,9.83e-23,39.789
16.578,6.839999999999999e-23,509.36300000000006
15.814,3.26e-22,24.613000000000003
8.047,2.64e-22,27.886
8.824,1.94e-22,27.308000000000003
21.221,2.73e-21,19.174
8.049,1.55e-22,26.015
8.213,6.229999999999999e-23,1473.621
12.434,1.86e-22,28.43
11.782,2.88e-22,25.056
7.882999999999999,5.1199999999999996e-23,1206.63
9.027,2.4e-22,24.178
7.931,5.51e-23,1201.612
8.859,9.04e-23,32.173
7.524,4.7500000000000025e-22,21.559
56.014,2.4200000000000003e-22,629.939
20.339,1.54e-19,10.609000000000002
7.928,3.8199999999999996e-23,64.758
8.415,1.11e-22,30.734
13.148,1.37e-22,32.173
11.524,2.73e-22,25.507
12.931,4.459999999999998e-22,23.515
7.762,2.39e-22,24.264
101.094,3.3500000000000002e-21,22.918000000000006
11.029000000000002,1.72e-22,30.92
58.04,2.42e-21,21.264
7.511,2.98e-22,22.739
7.575,5.559999999999999e-23,38.884
12.65,4.2e-22,24.264
7.726,4.970000000000001e-23,1198.978
10.086,2.04e-22,27.308000000000003
8.096,5.7300000000000025e-22,22.426
17.45,1.4300000000000002e-21,20.963
11.550999999999998,3.35e-22,23.331
16.257,1.2500000000000001e-22,39.789
11.023,8.719999999999999e-23,39.789
8.631,4.34e-22,22.854
9.928,6.729999999999999e-23,1119.088
5000.707,2.54e-20,58.396
8.577,3.77e-22,24.264
8.986,9.75e-22,20.592
7.551,2.17e-22,23.331
30.333,2.39e-22,39.789
12.715,2.48e-22,27.308000000000003
10.226,3.88e-23,115.113
7.849,7.56e-22,21.989
27.888,2.15e-22,39.789
186.071,6.38e-22,217.741
9.022,2.81e-20,12.06
7.757999999999999,3.33e-21,11.121
13.257,9.919999999999999e-23,39.789
8.471,8.13e-23,1838.345
12.626,1.24e-22,1857.276
7.5310000000000015,5.05e-22,20.592
13.138,1.1e-22,38.027
8.764,5.96e-23,49.208
24.64,8.220000000000002e-23,269.285
7.941,2.04e-20,12.137
7.657,5.449999999999999e-23,1271.283
15.325,2.78e-22,27.393
12.83,3.95e-22,22.513
14.108,1.8300000000000003e-21,19.174
7.713999999999999,1.15e-22,30.734
11.284,9.119999999999999e-23,39.789
9.948,1.1400000000000002e-22,34.59
13.103,1.07e-22,39.789
727.3639999999998,2.7400000000000004e-21,115.113
7.625,1.7000000000000002e-22,27.308000000000003
88.74799999999998,3.28e-22,115.113
9.936,8.09e-23,39.789
10.587,3.5399999999999996e-20,12.741
7.64,1.6000000000000002e-22,26.433000000000003
237.802,8.960000000000001e-22,115.113
11.368,7.070000000000002e-23,1192.246
8.476,2.0900000000000002e-22,24.802
8.423,1.02e-21,18.566
10.144,2.3300000000000003e-22,27.308000000000003
7.641,4.6600000000000015e-22,21.595
24.85,4.7e-21,18.778
7.887,6.290000000000001e-23,35.795
15.103,9.39e-23,49.208
9.589,1.6100000000000002e-20,12.252
91.306,3.5200000000000004e-22,93.079
10.781,3.38e-22,24.264
30.853,2.3000000000000003e-22,1270.186
7.697,5.709999999999999e-23,39.789
11.014,4.0699999999999996e-23,333.03
14.765999999999998,4.43e-22,24.264
7.572,5.839999999999998e-23,36.439
7.862999999999999,1.3800000000000001e-22,28.133000000000006
22.535,1.35e-22,49.208
13.385,1.0300000000000001e-22,39.789
7.837999999999999,8.709999999999999e-23,44.288
123.277,2.6899999999999987e-21,24.613000000000003
9.588,2.55e-22,25.056
14.963,5.16e-23,176.063
12.741,1.2100000000000002e-22,39.789
7.911,6.18e-23,39.789
8.179,1.33e-22,28.898000000000003
10.663,1.24e-22,36.625
9.907,2.29e-22,25.056
14.994000000000002,1.76e-21,19.229
7.811,6.010000000000001e-23,38.93
7.79,9.55e-23,33.054
9.541,5.83e-23,47.124
24.589,2.58e-21,19.519
9.259,1.44e-22,31.386
7.572999999999999,5.61e-23,1357.37
10.744000000000002,7.130000000000004e-22,21.989
15.425999999999998,4.1200000000000003e-22,25.048
13.199000000000002,4.33e-22,23.511
11.014,6.649999999999999e-23,49.208
8.026,1.69e-22,25.146
7.697999999999999,2.9e-22,23.75
11.379,1.1400000000000002e-22,32.173
9.713,7.449999999999999e-23,1473.621
20.741,1.05e-21,22.513
15.313,1.96e-19,10.644
9.753,5.929999999999999e-23,49.208
7.595,9.54e-23,32.173
45.188,3.3100000000000007e-21,20.773000000000003
163.82299999999995,5.85e-22,142.363
56.45399999999999,1.97e-21,29.418000000000006
9.261,1.91e-22,24.416
8.665,6.019999999999999e-23,39.789
13.937,1.3800000000000001e-22,1923.649
13.921,3.58e-22,24.416
66.225,5.17e-22,39.789
7.584,6.429999999999999e-23,1607.6
12.022,1.08e-22,1709.217
10.526,8.390000000000002e-23,41.57
11.973,9.13e-23,1473.621
30.639,4.790000000000001e-21,18.667
14.203,1.11e-22,39.789
19.028,1.66e-22,39.789
9.108,6.27e-23,1198.978
11.93,1.4100000000000001e-22,32.173
7.64,1.5100000000000001e-22,28.43
13.771,1.49e-22,32.173
8.54,2.77e-22,24.316
10.331,9.969999999999999e-23,1743.312
8.302999999999999,1.55e-22,27.393
27.092,1.98e-22,39.789
16.717,9.359999999999999e-23,49.208
9.522,4.0699999999999996e-23,509.36300000000006
19.041,6.61e-20,11.715
8.179,5.92e-23,1349.3970000000004
18.138,3.14e-22,25.507
12.66,3.66e-22,22.918000000000006
8.179,9.469999999999999e-23,32.173
7.968,7.13e-23,38.027
9.114,7.929999999999999e-23,50.268
7.909,2.92e-22,22.918000000000006
398.8730000000001,7.399999999999999e-21,26.015
19.732,6.76e-23,333.03
9.238,1.48e-22,33.054
14.855,2.9e-22,26.685
16.102999999999998,3.3100000000000007e-22,25.056
7.851,5.62e-23,44.288
9.635,8.159999999999998e-23,1607.6
12.682,7.789999999999999e-23,46.853
8.811,2.1900000000000004e-22,25.146
146.675,9.06e-22,49.208
13.747,2.7600000000000002e-22,27.09
13.005,2.94e-22,27.308000000000003
9.051,5.28e-23,49.208
12.958,8.870000000000002e-23,1038.311
11.147,3.74e-22,24.264
8.665,3.4000000000000003e-22,22.739
8.658,2.32e-22,26.835
8.804,6.74e-23,39.789
96.69,3.28e-22,217.741
8.552,7.03e-23,38.93
11.921,5.65e-22,22.739
9.298,7.340000000000001e-23,39.789
7.8610000000000015,4.269999999999999e-22,22.918000000000006
8.04,2.95e-22,23.331
7.808,9.83e-23,34.378
8.621,2.86e-22,23.515
8.571,4.26e-22,21.34
12.85,6.449999999999999e-23,75.263
11.845999999999998,3.15e-22,25.356
12.929,1.2800000000000001e-22,36.625
24.193,2.66e-22,1662.418
9.675,2.07e-22,26.015
9.544,8.259999999999997e-23,39.789
23.722,8.350000000000002e-23,333.03
15.897,2.05e-22,34.59
36.778,2.61e-22,39.789
8.872,2.2e-22,23.331
22.841,5.14e-22,27.308000000000003
11.746,9.049999999999999e-23,39.789
25.95,1.7700000000000003e-21,23.75
9.056,3.4399999999999997e-23,333.03
10.658,1.19e-22,32.173
5517.4180000000015,2.04e-20,333.03
12.478,2.72e-22,27.308000000000003
17.863,3.3300000000000004e-20,12.435
8.662,1.23e-22,32.268
8.421,3.97e-23,695.22
26.118,1.63e-22,49.208
302.283,9.76e-22,176.063
8.307,3.33e-22,22.115
9.516,6.18e-23,49.208
8.293,2.03e-22,28.898000000000003
55.46100000000001,1.4300000000000002e-21,29.418000000000006
11.07,8.849999999999997e-23,39.789
58.932,6.29e-22,1747.443
79.707,2.69e-22,137.711
8.867,3.15e-20,11.94
497.107,4.230000000000001e-21,38.027
28.39,1.72e-22,49.208
8.583,3.0800000000000007e-22,23.515
34.376999999999995,1.17e-22,176.063
8.582,1.57e-22,26.015
8.675,1.46e-22,27.308000000000003
20.669,1.48e-22,39.789
7.625,3.69e-23,68.992
21.676,1.7000000000000002e-22,39.789
289.313,9.95e-22,269.285
11.05,7.449999999999999e-23,47.124
7.847,6.279999999999999e-23,1473.621
14.717,1.92e-22,30.734
8.985,3.58e-22,24.316
12.974,1.05e-22,39.789
46.007,8.960000000000001e-22,2030.474
733.64,2.95e-21,93.079
29.25,8.08e-20,11.94
14.140999999999998,2.8600000000000005e-21,18.218
83.152,3.33e-22,93.079
14.549,1.1400000000000002e-22,39.789
7.677,2.32e-22,23.331
14.489,1.47e-22,1822.458
8.814,1.17e-22,34.59
18.84,4.269999999999999e-22,28.43
24.669,1.9300000000000001e-22,39.789
8.38,5.220000000000001e-23,50.268
7.68,3.9299999999999995e-23,60.857
16.655,1.24e-22,39.789
14.048,1.17e-22,39.02
7.638,2.91e-22,22.047
35.337,2.8000000000000004e-21,27.393
51.709,2.780000000000001e-21,21.34
16.874000000000002,1.2899999999999998e-22,39.789
23.245,2.810000000000001e-21,19.229
192.965,2.0600000000000002e-21,37.762
8.219,2.89e-21,18.391
7.792999999999998,5.869999999999999e-23,1050.42
53.87,2.36e-22,115.113
8.795,9.919999999999999e-23,32.173
8.247,2.37e-22,24.264
9.202,5.83e-23,1191.555
7.711,2.5900000000000002e-23,217.741
8.207,4.51e-23,946.572
7.617000000000001,2.3300000000000003e-22,22.739
10.238,1.64e-22,29.948
13.306,1.33e-22,33.93
20.648000000000003,1.61e-22,39.789
8.907,7.11e-23,39.789
8.958,5.4e-23,55.497
10.265,1.1e-22,32.173
7.529,1.75e-22,24.264
8.113999999999999,2.11e-22,25.048
7.612,7.009999999999998e-23,1822.458
8.276,5.04e-23,60.785
15.185,1.1599999999999998e-22,39.789
23.9,1.63e-22,39.789
7.528,2.32e-22,23.959
80.45,8.760000000000001e-22,32.173
8.017000000000001,5.700000000000001e-23,43.81399999999999
8.984,6.449999999999999e-23,1270.186
13.469,3.49e-22,27.308000000000003
9.156,1.17e-22,34.59
10.117,7.259999999999999e-23,1349.3970000000004
12.153,3.42e-22,22.918000000000006
8.147,3.96e-22,22.918000000000006
8.545,1.7099999999999996e-22,27.308000000000003
8.91,2.5000000000000002e-22,23.75
9.963,1.89e-22,29.418000000000006
8.106,2.72e-23,180.947
15.976,3.1e-22,25.507
2017.793,3.44e-20,26.685
11.456,8.029999999999998e-23,39.789
35.001999999999995,2.67e-21,22.918000000000006
14.927,8.949999999999999e-23,49.208
7.697999999999999,6.409999999999999e-23,40.555
8.32,2.64e-21,11.121
7.756,1.07e-22,32.268
7.517,4.5000000000000003e-23,47.124
7.933,1.2e-20,12.435
7.697,1.43e-20,12.025
8.354,1.1200000000000001e-22,32.173
16.711,2.7600000000000005e-21,18.595
8.734,1.04e-20,12.859000000000002
15.637,3.09e-22,26.433000000000003
338.445,6.999999999999998e-21,26.015
12.749,9.729999999999999e-23,39.789
9.79,2.86e-22,24.264
11.255999999999998,2.6e-22,27.886
884.748,7.37e-21,39.789
28.763,2.39e-22,39.789
9.177,8.899999999999999e-21,12.951
7.758999999999999,1.9e-22,24.264
8.466000000000001,6.27e-23,39.789
9.998,1.1200000000000001e-22,38.93
9.901,7.130000000000004e-22,22.115
7.66,6.18e-23,39.789
102.871,3.190000000000001e-21,26.333
8.52,8.580000000000001e-21,12.722
8.699,9.68e-23,31.798
7.642,9.919999999999999e-23,29.948
15.627,2.5900000000000003e-22,25.966
9.664,4.33e-23,68.992
11.044,6.700000000000001e-23,49.208
10.415,7.35e-23,39.789
13.651,2.94e-22,27.308000000000003
8.117,6.339999999999999e-23,41.57
10.534,8.919999999999999e-23,1607.6
8.863999999999997,1.5000000000000002e-22,27.308000000000003
8.429,8.969999999999999e-23,38.93
7.685,2.88e-22,23.511
21.729,1.960000000000001e-21,19.519
27.916,9.68e-22,22.513
20.305,3.79e-22,26.015
7.717,2.5900000000000002e-23,333.03
11.738,7.440000000000002e-23,1191.555
10.947,1.62e-22,30.734
7.555,1.32e-22,27.308000000000003
7.7120000000000015,4.76e-23,49.208
9.135,4.92e-22,21.989
8.012,2.95e-21,11.121
8.451,2.48e-22,24.613000000000003
8.096,1.2100000000000002e-22,31.386
20.753,1.2800000000000001e-22,49.208
133.125,3.2500000000000007e-21,25.597
31.789,1.7000000000000002e-22,963.479
9.449,4.7999999999999993e-23,71.10300000000002
9.441,1.99e-22,25.966
7.539,1.39e-22,26.015
58.205,2.2400000000000002e-22,93.079
1698.286,6.380000000000001e-21,115.113
122.572,4.37e-22,217.741
7.635,8.520000000000002e-23,32.173
7.582999999999998,4.5399999999999993e-23,1050.42
25.392,2.2800000000000004e-22,39.789
8.238999999999999,9.690000000000001e-21,12.277
8.522,2.2800000000000004e-22,23.511
14.291,2.3300000000000003e-22,28.898000000000003
7.592,6.27e-23,41.57
8.613999999999999,1.68e-22,32.268
22.926,1.7100000000000006e-21,25.507
7.808,7.74e-23,32.173
9.286,6.76e-23,39.789
8.081,5.46e-23,1198.978
9.643,2e-22,36.625
10.689,1.6000000000000002e-22,30.629
58.944,4.31e-22,39.789
135.766,1.32e-21,39.838
7.806,1.4100000000000001e-22,31.386
8.975,1.98e-22,27.308000000000003
9.828,5.880000000000001e-23,49.208
7.681,1.53e-22,26.89
9.401,1.4100000000000001e-22,30.288
9.263,2.81e-22,28.43
12.154000000000002,2.67e-21,18.502
7.893,6.590000000000001e-23,38.93
9.43,6.209999999999999e-23,1192.246
11.066,1.1e-21,19.885
8.629,1.9300000000000001e-22,26.085
10.902,3.32e-22,23.515
8.811,7.35e-23,39.789
48.327,2.19e-21,22.513
25.983,1.4200000000000005e-21,22.918000000000006
7.711,1.0300000000000001e-22,34.59
19.767,3.410000000000001e-21,18.502
26.441,4.270000000000001e-21,18.502
8.261000000000001,1.33e-22,30.734
9.055,4.12e-23,70.623
11.78,8.899999999999998e-23,39.789
11.142,1.75e-22,30.288
9.267,7.859999999999999e-23,39.789
8.243,6.149999999999999e-23,39.789
9.047,1.2899999999999998e-22,36.625
11.282,8.189999999999999e-23,1349.3970000000004
17.192,1.31e-22,39.789
11.025,6.76e-23,47.124
8.588,3.01e-22,24.264
7.9460000000000015,1.9e-22,25.048
5095.58,2.66e-20,60.857
7.845,1.2800000000000001e-22,31.034
9.021,3.82e-22,23.511
7.507999999999999,9.789999999999999e-23,35.306
9.327,7.13e-23,39.789
8.865,3.37e-23,406.562
7.971,8.67e-23,1018.879
11.405,8.7e-23,39.789
10.668,6.640000000000001e-23,47.183
8.247,2.57e-21,11.121
39.118,1.91e-21,22.115
8.41,1.5300000000000005e-21,18.175
131.365,1.49e-21,32.173
29.411,2.650000000000001e-21,19.871
52.45,5.4e-22,32.173
14.31,5.46e-23,217.741
10.226,1.13e-22,32.173
7.9529999999999985,1.2100000000000002e-22,34.378
7.569,1.1700000000000001e-21,19.174
18.836,1.68e-22,39.789
30.37,1.1200000000000001e-22,115.113
17.349,1.37e-22,39.789
11.524,5.660000000000001e-23,60.857
9.041,9.249999999999999e-23,34.59
8.772,3.87e-23,75.263
9.207,4.45e-23,68.992
8.906,2.15e-22,24.316
12.130999999999998,2.88e-22,27.308000000000003
7.814,2.7900000000000003e-22,22.047
8.59,1.45e-22,33.983000000000004
12.744000000000002,9.37e-23,39.789
15.651,1.32e-22,39.789
22.456,1.6000000000000002e-22,1270.186
500.807,4.71e-21,38.027
55.815,4.41e-22,1207.718
8.46,4.03e-22,21.989
8.07,1.04e-22,34.59
8.293,3.22e-22,24.264
664.051,4.350000000000001e-21,49.208
15.526,1.62e-22,32.173
8.277000000000001,8.3300000000000015e-22,19.174
14.862,8.069999999999999e-23,747.302
19.84,2.95e-22,28.43
8.232999999999999,2.54e-22,24.264
19.906,1.23e-22,49.208
852.2289999999998,1.0200000000000005e-18,12.844
15.183,6.2e-20,10.609000000000002
7.6720000000000015,5.62e-23,39.789
11.874,2.5300000000000003e-22,27.308000000000003
8.125,3.99e-22,21.989
7.737999999999999,2.57e-23,203.648
8.549,5.72e-23,44.288
12.555,4.58e-23,115.113
32.514,5.94e-22,26.015
10.532,4.91e-20,10.609000000000002
9.217,1.79e-22,25.966
7.599,1.06e-22,30.734
8.66,3.24e-22,24.264
13.085,4.41e-22,24.264
37.254,2.620000000000001e-21,20.963
11.743,1.95e-21,18.835
8.555,4.840000000000004e-22,22.426
9.166,6.890000000000001e-23,39.789
7.762,7.13e-21,12.722
9.718,7.529999999999998e-23,39.789
7.568,7.529999999999998e-23,1901.031
21.754,1.35e-22,49.208
13.626,1.0300000000000001e-22,39.789
24.058000000000003,1.5800000000000001e-21,20.592
7.732,5.0600000000000005e-22,22.068
8.786,1.15e-22,32.268
18.171,2.19e-21,18.835
16.407,2.93e-22,26.015
11.752,3.3400000000000007e-22,27.308000000000003
8.021,5.600000000000001e-23,1270.186
7.786,9.579999999999999e-23,32.173
12.012,3.38e-22,23.331
8.777999999999999,2.37e-22,24.264
174.78599999999997,6.33e-22,333.03
11.508,4.3800000000000045e-22,23.511
10.489,3.49e-22,23.511
9.041,4.44e-22,20.592
12.74,9.13e-23,925.464
9.217,1.65e-22,26.685
34.739000000000004,2.7200000000000002e-21,20.592
11.297,3.5700000000000007e-22,24.264
8.259,3.17e-20,12.604
12.71,1.05e-22,41.57
8.617,4.04e-22,22.115
7.968,8.189999999999999e-23,34.59
27.06900000000001,1.1500000000000002e-21,25.056
13.181,9.769999999999999e-23,39.789
48.567,2.05e-22,142.363
9.306,1.7000000000000002e-22,26.085
60.505,1.8e-21,25.966
12.587,9.8e-23,39.789
19.321,1.5400000000000001e-22,39.789
9.975,1.04e-22,1857.276
43.269,9.29e-20,12.722
8.455,1.48e-22,27.308000000000003
7.537000000000001,1.8000000000000001e-22,24.264
10.16,7.579999999999999e-23,1473.621
10.148,2.17e-22,28.388
17.19,5.57e-23,217.741
19.575,2.530000000000001e-21,20.592
7.952000000000001,4.34e-22,21.34
7.802,1.65e-22,30.734
10.501,7.409999999999999e-23,39.02
46.603,2.19e-21,23.75
9.86,3.55e-22,24.264
31.149,2.38e-22,39.789
10.679,1.1200000000000001e-22,32.173
8.463,7.969999999999999e-23,36.625
8.85,2.55e-22,23.515
12.679,1.42e-22,32.173
13.697,3.0800000000000007e-22,27.308000000000003
13.503,5.35e-22,23.515
9.073,3.22e-22,22.513
16.114,1.5900000000000002e-21,19.28
7.737999999999999,5.0000000000000005e-22,22.115
21.358,1.3599999999999998e-22,1191.555
10.19,6.48e-23,1192.246
8.531,3.92e-22,22.918000000000006
7.9529999999999985,5.909999999999999e-23,39.789
8.888,8.379999999999998e-23,39.02
10.837,8.439999999999999e-23,39.789
23.919,1.77e-22,39.789
9.692,1.98e-22,24.613000000000003
11.021,2.92e-22,25.146
7.601,1.01e-22,34.59
23.333,1.59e-22,1198.978
8.238999999999999,3.27e-22,22.739
8.057,3.35e-22,23.511
22.286,2.11e-22,39.789
2763.798,9.220000000000001e-21,217.741
60.257,5.0700000000000004e-21,19.692
10.011,5.300000000000003e-22,22.918000000000006
13.092,2.61e-22,25.056
8.052,5.990000000000001e-23,39.789
82.134,1.6e-21,32.741
8.226,5.0899999999999995e-23,44.338
10.169,3.3100000000000007e-22,24.264
8.448,1.02e-22,32.173
7.982,1.47e-22,27.9
171.63,3.470000000000001e-21,26.015
13.601,1e-22,1251.338
11.025,3.2000000000000003e-22,25.048
25.47,1.3400000000000002e-21,23.331
10.059,6.079999999999999e-23,49.208
8.133,3.0500000000000007e-22,22.115
11.316,9.859999999999999e-23,39.789
14.956,6.969999999999999e-23,629.939
9.478,2.78e-22,22.918000000000006
12.363,1.07e-22,39.789
15.778,1.97e-21,19.229
9.357,1.82e-22,27.308000000000003
11.101,1.05e-22,1607.6
20.485,9.880000000000002e-20,10.609000000000002
17.807000000000006,1.43e-22,39.789
10.079,5.629999999999999e-23,48.349
8.621,3.37e-23,69.732
9.942,1.53e-22,30.734
11.748,4.129999999999999e-23,142.363
7.752000000000002,7.690000000000001e-23,38.587
13.943,3.3100000000000007e-22,24.613000000000003
8.443,4.7199999999999996e-23,50.268
21.603,1.2e-22,674.298
8.187000000000001,2.2700000000000003e-22,24.316
13.599,1.89e-21,19.885
15.108,1.2999999999999998e-19,10.322
16.46,1.18e-22,49.208
12.077,7.65e-23,49.208
7.524,2.91e-22,23.331
51.427,1.88e-21,23.75
7.7879999999999985,2.62e-22,24.264
8.557,5.769999999999998e-22,20.714
7.636,1.01e-22,32.268
9.451,2.99e-22,2030.474
7.7570000000000014,1.15e-22,35.205
13.672,1.27e-22,39.789
7.952000000000001,2.25e-22,24.117
21.472,7.249999999999999e-23,333.03
8.961,1.05e-22,32.173
10.762,2.16e-22,27.09
10.405,1.05e-22,32.173
7.699,4.560000000000001e-22,21.559
17.833,2.07e-22,1838.345
10.479,1.19e-20,12.435
8.815,7.31e-23,38.027
37.904,2.13e-21,25.966
7.64,1.85e-22,25.056
9.299,1.4000000000000002e-22,30.734
7.77,6.300000000000001e-22,18.742
10.297,7.079999999999998e-23,43.81399999999999
8.544,1.4000000000000002e-22,31.386
9.033,5.85e-23,1198.978
9.478,7.46e-23,39.789
9.902,1.04e-22,32.173
10.239,3.82e-22,25.146
97.135,3.76e-22,93.079
8.665,8.340000000000001e-23,1857.276
25.875,1.05e-22,93.079
8.941,3.42e-22,23.515
7.829,1.1e-22,30.734
22.297,8.02e-23,115.113
12.296,7.4e-20,13.722
8.345,1.19e-22,30.734
9.426,7.39e-23,39.789
10.991,3.81e-22,24.264
28.661,2.82e-21,19.519
19.464,1.18e-21,22.047
10.598,6.57e-23,49.208
57.734,2.36e-22,509.36300000000006
19.277,1.3900000000000001e-21,20.228
22.722,2.71e-22,36.625
8.356,4.0699999999999996e-23,68.992
548.664,2.0600000000000002e-21,115.113
78.233,6.66e-22,38.027
17.019000000000002,1.26e-22,39.789
11.682,1.18e-22,32.173
7.95,6e-22,22.115
29.74,3.6800000000000004e-21,18.835
121.533,2.64e-21,29.948
12.107,3.09e-22,24.264
1079.598,2.01e-20,26.015
8.649,2.36e-22,25.146
13.412,1.55e-22,39.02
9.367,8.919999999999999e-23,1822.458
25.726,2.03e-22,39.789
8.368,4.2e-22,21.34
12.879,9.749999999999999e-23,41.57
8.039,6.729999999999999e-23,1535.932
12.635,1.3599999999999998e-22,1923.649
6443.8,4.31e-20,49.208
14.45,1.3e-21,20.563
7.606,2.77e-22,24.264
13.936,9.319999999999999e-23,971.875
26.978,2.38e-21,19.519
7.612999999999999,3.41e-22,22.739
7.811,1.46e-22,27.308000000000003
7.761,4.58e-22,20.563
8.285,2.5300000000000003e-22,27.308000000000003
8.059,6.250000000000001e-23,39.02
13.963,1.06e-22,39.789
36.741,2.96e-22,39.789
11.604,8.890000000000002e-23,39.789
10.401,7.940000000000002e-23,39.789
7.652,5.2e-22,21.035
7.651,6.279999999999999e-23,44.288
9.231,4.89e-22,22.918000000000006
11.844,8.659999999999998e-23,39.789
19.134,4.819999999999999e-22,25.048
16.477,1.24e-22,39.789
10.515999999999998,5.96e-23,47.183
9.523,1.2500000000000001e-22,36.625
14.306,1.15e-22,39.789
7.977,1.24e-22,30.288
44.82899999999999,2.6e-22,49.208
1357.766,5.15e-21,142.363
31.792,1.05e-22,269.285
11.015999999999998,3.99e-22,23.511
63.89100000000001,2.4200000000000003e-22,326.813
422.106,1.4800000000000002e-21,142.363
9.611,2.52e-22,24.613000000000003
7.962999999999999,6.31e-23,39.789
8.745,2.0699999999999998e-20,11.715
9.004,1.14e-20,12.722
12.403,1.98e-22,31.035
8.837,1.62e-22,27.308000000000003
8.001,3.19e-22,22.739
11.380999999999998,5.559999999999999e-23,64.758
15.008,1.7e-21,22.513
14.130999999999998,1.2800000000000001e-22,39.789
9.924,2.92e-22,27.308000000000003
9.81,8.159999999999998e-23,1518.688
19.257,2.31e-22,34.59
8.872,6.870000000000001e-23,1473.621
9.086,7.070000000000002e-23,1266.128
9.209,8.890000000000002e-23,1822.458
7.794,1.88e-22,29.138
28.983,2.42e-21,20.228
24.491,1.4800000000000002e-21,21.264
11.477,9.13e-23,38.027
10.963,8.340000000000001e-23,39.789
10.638,7.6e-23,39.789
9.607,4.4699999999999996e-23,723.0010000000002
8.396,2.92e-22,23.515
7.77,1.1400000000000002e-22,1009.3
7.802,2.08e-22,24.264
63.699,3.93e-22,49.208
9.072,2.29e-22,28.43
13.443,1.23e-22,1743.312
187.1,1.4300000000000002e-21,39.789
8.26,9.059999999999999e-23,36.625
12.812,4.0900000000000002e-22,25.048
12.616,9.67e-23,39.789
10.31,8.41e-23,39.789
8.902999999999997,4.0600000000000004e-21,11.121
14.079,2.55e-22,24.613000000000003
16.06,5.41e-22,24.264
10.487,1.19e-22,36.625
10.113,6.389999999999999e-23,49.208
318.871,4.01e-21,37.349
17.750999999999994,1.8300000000000003e-21,20.228
11.876,9.339999999999999e-23,39.789
9.125,7.229999999999999e-23,1473.621
8.628,5.08e-22,21.559
10.6,2.63e-22,24.264
7.943,9.9e-23,32.268
9.305,2.73e-19,10.434
15.011,1.05e-22,41.285
19.116,1.17e-22,49.208
7.896,2.5900000000000003e-22,23.511
8.642999999999999,7.16e-23,47.183
12.139,7.6e-23,60.857
40.461,1.73e-22,509.36300000000006
9.027,3.38e-22,24.264
8.533999999999999,1.12e-19,10.322
36.405,4.3100000000000004e-21,18.502
7.647,1.69e-22,25.048
7.864,4.6e-23,1065.326
37.974,2.79e-21,19.885
8.265,9.67e-22,20.592
10.059,2.48e-22,25.966
8.772,1.77e-22,27.807
8.141,2.86e-22,23.515
73.734,3.1800000000000004e-21,21.146
7.624,2.71e-22,24.264
8.564,1.22e-22,31.386
8.226,6.420000000000001e-23,39.789
9.264,8.809999999999998e-23,1743.312
37.685,1.89e-21,21.724
12.842,1.1e-22,39.789
10.652,6.33e-23,49.208
10.724,9.379999999999999e-23,44.288
9.755,3.36e-23,269.285
8.067,2.93e-23,411.865
8.347999999999999,1.1599999999999998e-22,30.734
13.308,2.17e-21,18.175
27.922,3.75e-21,18.502
10.943,2.61e-22,24.178
466.4380000000001,1.6900000000000001e-21,142.363
11.716,4.14e-23,411.865
8.088,9.93e-23,32.173
14.57,4.83e-20,12.966
16.483,1.35e-21,20.563
812.102,5.8200000000000005e-21,49.208
31.214,1.86e-22,841.056
11.698,9.52e-23,39.789
9.644,6.359999999999999e-23,49.208
15.632,3.51e-22,27.308000000000003
8.049,1.47e-22,27.308000000000003
9.172,3.4399999999999997e-23,90.763
11.605,3.54e-22,24.264
49.208,4.3800000000000045e-22,1302.521
9.471,1.61e-22,26.685
32.955,1.2100000000000002e-22,115.113
16.492,1.84e-22,32.173
13.154000000000002,8.199999999999998e-23,49.208
